user_name;text;;;;;;;;;;;;
hamzi marzuki;Amik Levi's (@ POSLAJU National Courier) http://4sq.com/lId0Cj;;;;;;;;;;;;
Nia Vanchristinia;I'm at POSLAJU National Courier (1-9 Jalan 51a/227  Petaling Jaya) http://4sq.com/kSZguW;;;;;;;;;;;;
PU ssycat Doll;@aimdaniel owh ok.baru je ingat nk poslaju jawapn semue tu kt die.lalala~...*guruh brbunyi lg*... ^_^';;;;;;;;;;;;
hafizkenny;I'm at Pos Laju Bandar Baru Bangi http://4sq.com/jS1ppm;;;;;;;;;;;;
hafizkenny;I'm at Pos Laju Bandar Baru Bangi http://4sq.com/jS1ppm;;;;;;;;;;;;
Idris B Ramli 9W2iRQ;Jadi mat despatch jap.. (@ POSLAJU National Courier) http://4sq.com/iDIYre;;;;;;;;;;;;
hizwanEwan;Anek barang (@ POSLAJU National Courier) http://4sq.com/l0WXhh;;;;;;;;;;;;
Zainal Alieff;@_Aishah ala radio berapa ratus je :( yeap post la. I see everyone dapat bungkusan poslaju. Teringin nak dpt jugok!;;;;;;;;;;;;
Annwar Affendi;Fastpost!! (@ Poslaju National Courier  Miri) http://4sq.com/jLs8HF;;;;;;;;;;;;
Nor Azlina Zakaria;@shuk38 wuwuwu.... alin pegi poslaju ni. Xbuka lg. Penatnye...;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/iEIfs4;;;;;;;;;;;;
HAFIZ;Laju..!! (@ Poslaju Kulim) http://4sq.com/k4wH0T;;;;;;;;;;;;
MHDfahmi;@ZuraaAzraai hehehe... xpe kak nty me beli kn dodol n pos laju khas utk akk mami ni hahaha.. bgs la kak comel ni xsombong pnya olang ma.;;;;;;;;;;;;
MHDfahmi;@ZuraaAzraai hehehe... xpe kak nty me beli kn dodol n pos laju khas utk akk mami ni hahaha.. bgs la kak comel ni xsombong pnya olang ma.;;;;;;;;;;;;
Wan Azhar;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/kLgc3E;;;;;;;;;;;;
ismarizal ismail;Jadik posmen jap... (@ Poslaju Bdr Baru Nilai) http://4sq.com/mgaMqC;;;;;;;;;;;;
Idris B Ramli 9W2iRQ;Jadi mat despatch  buat delivery.. (@ POSLAJU National Courier) http://4sq.com/lw4QXf;;;;;;;;;;;;
Kevin;Jalan 3/91A  not listed on Google maps. (@ Poslaju) http://4sq.com/mjPJ85;;;;;;;;;;;;
Mumtaz Jihan;I'm at Poslaju Kangar (Taman Sena Indah  Kangar) http://4sq.com/kvvniW;;;;;;;;;;;;
Khairul Ghazali;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/jXStNY;;;;;;;;;;;;
abdul;I'm at Poslaju Sibu (bulatan kwong ann  Sibu) http://4sq.com/j5ErFV;;;;;;;;;;;;
Sam Tey;Redeem stuff (@ Poslaju ss13) http://4sq.com/jcAwoJ;;;;;;;;;;;;
Suhaili Kasmat;I'm at Pos Laju Kluang [pic]: http://4sq.com/igv8VP;;;;;;;;;;;;
hk;Tak de lahh..RT @Bubu_beebee: @Rezha_jndy Pos Laju Thailand juga ok tuh...:D @hendrikoeswara http://myloc.me/l9Aff;;;;;;;;;;;;
Zahrul Nahar;"Iyeeeee????RT @HanimZulaikha: Lawak woi iklan pos laju ni. """"Pos pos pos laju.."""" -____-""""";;;;;;;;;;;;
Khairul Ghazali;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/jj67SO;;;;;;;;;;;;
zuridah sahari;Teknology terkini.. Mmg pantas dr guna pos laju.. Hehehehe RT @RAiNeyzaLHamzaH: Oklah tu dh terima pun  xyah guna ... http://tmi.me/ctEWm;;;;;;;;;;;;
Siti Najihah Hussin;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi) http://4sq.com/jqDeY5;;;;;;;;;;;;
Vindy Wong;Faster please... I'm hungeryyyyyy (@ POSLAJU National Courier) http://4sq.com/iVqYUs;;;;;;;;;;;;
twt_retwt / Fariz;I'm at POSLAJU National Courier (1-9 Jalan 51a/227  Petaling Jaya) http://4sq.com/iNgWcg;;;;;;;;;;;;
Hidayah Latif;Pos laju cuti pon kena kerja juga.. (@ UNIDEX One Stop Centre) http://4sq.com/ld9rhz;;;;;;;;;;;;
wanma;@NTamyra next time use Pos Laju;;;;;;;;;;;;
Yusdi Yusoff;Servis slow...nak pos laju pun amik no giliran...huhuhu (@ Pos Malaysia) http://4sq.com/iuGOu0;;;;;;;;;;;;
Kelvin Casey Chin;Officially 1 month didn't see my iMac  apple centre how la dis? Org pakai pos laju pun capat sampai!!! Apa lagi Dari Singapore!!!;;;;;;;;;;;;
Mumtaz Jihan;I'm at Poslaju Kangar (Taman Sena Indah  Kangar) http://4sq.com/kqLibO;;;;;;;;;;;;
Hamdi;Pickup things (@ Pos Laju Malaysia Perak) http://4sq.com/okCL71;;;;;;;;;;;;
Hamdi;Pickup things (@ Pos Laju Malaysia Perak) http://4sq.com/okCL71;;;;;;;;;;;;
Aien Nordin;I'm at Poslaju @ Taman Shamelin Perkasa (Jalan 4/91  Kuala Lumpur) http://4sq.com/oDJNIh;;;;;;;;;;;;
Aien Nordin;I'm at Poslaju @ Taman Shamelin Perkasa (Jalan 4/91  Kuala Lumpur) http://4sq.com/oDJNIh;;;;;;;;;;;;
Idris B Ramli 9W2iRQ;Jadi mat despatch jap.. (@ POSLAJU National Courier) http://4sq.com/nvkyuv;;;;;;;;;;;;
Idris B Ramli 9W2iRQ;Jadi mat despatch jap.. (@ POSLAJU National Courier) http://4sq.com/nvkyuv;;;;;;;;;;;;
Ddddd;I'm at PosLaju JB (Jalan Bakti  Ungku Mohsin  Johor Bahru) http://4sq.com/pYUIVc;;;;;;;;;;;;
Idris B Ramli 9W2iRQ;I'm at Pusat Poslaju (Jalan Tun Sambanthan  Kuala Lumpur) http://4sq.com/mPjZly;;;;;;;;;;;;
A/A/A;I'm at Poslaju National Courier (Bandar Baru  Teluk Intan) http://4sq.com/quYUs0;;;;;;;;;;;;
AzzaNazimen;Just restock my long skirt....only for RM45(free poslaju). 10%off for our member...^_^;;;;;;;;;;;;
Rizal Rabel;Pos barang (@ Pos Laju Glenmarie) http://4sq.com/ntoHtD;;;;;;;;;;;;
ZRieal;I'm at Poslaju National Courier  Miri (Jalan Post  Miri) http://4sq.com/qoe4Ra;;;;;;;;;;;;
Kelwin Ng;Y don they juz ask Fedex or Pos Laju to service them?? @ Viva Mall http://instagr.am/p/IEW_1/;;;;;;;;;;;;
Wafie Elssal;@danialiman93 pos laju pun tkot taw nk g ky. ;;;;;;;;;;;;
abdul halim;Collect brg (@ Pos laju) http://4sq.com/p1uOr2;;;;;;;;;;;;
abdul halim;Collect brg (@ Pos laju) http://4sq.com/p1uOr2;;;;;;;;;;;;
Omar Mokhtar;I'm at Pos Laju (Jalan Durian  Sri Aman) http://4sq.com/pwhqpZ;;;;;;;;;;;;
Omar Mokhtar;I'm at Pos Laju (Jalan Durian  Sri Aman) http://4sq.com/pwhqpZ;;;;;;;;;;;;
Kouji Shotiwuth;@ShaWee_ japgi teman org gi pos office.. Nak anta doc pakai pos laju.. X tau camne..;;;;;;;;;;;;
Aien Nordin;I'm at Poslaju @ Taman Shamelin Perkasa (Jalan 4/91  Kuala Lumpur) http://4sq.com/nQRCBK;;;;;;;;;;;;
Aien Nordin;I just ousted seng c. as the mayor of Poslaju @ Taman Shamelin Perkasa on @foursquare! http://4sq.com/brELkd;;;;;;;;;;;;
Azwan Hassan;Pos laju (@ Pejabat Pos Besar Dayabumi) http://4sq.com/oh9yAO;;;;;;;;;;;;
Elaine Hah;-.- (@ POSLAJU National Courier) http://4sq.com/qDsjpm;;;;;;;;;;;;
Fadzlly Abd Jalil™;Pos laju satu.. (@ Post Malaysia) http://4sq.com/oFcPNk;;;;;;;;;;;;
JiaLim;Got it... Finally (@ Poslaju Bakar Arang) [pic]: http://4sq.com/mS0eab;;;;;;;;;;;;
ajiem;I'm at Poslaju http://4sq.com/nc0oey;;;;;;;;;;;;
Suzy Adp #1hotlovers;I'm at PosLaju Batu Caves (No. 31-33  Jalan DBP 1  Dolomite Business Park  Batu Caves) http://4sq.com/pEPmMx;;;;;;;;;;;;
Isaac Hii;I'm at Poslaju Kuching Selatan http://4sq.com/n3LcUR;;;;;;;;;;;;
Isaac Hii;I just ousted Chin H. as the mayor of Poslaju Kuching Selatan on @foursquare! http://4sq.com/cLSnRO;;;;;;;;;;;;
nurul izza;@atikahkhadir Okay  nti Along update klu nak.. Blh send by pos laju ke? :) ngeh .N xyah nk setting pape ke ?;;;;;;;;;;;;
Munirah Shamimi;I'm at POSLAJU National Courier (Tamam Shamelin  Kuala Lumpur) http://4sq.com/nfb5Sq;;;;;;;;;;;;
.a.o.;@jannahtesl pos laju ke DHL?;;;;;;;;;;;;
Arif Halim- BOTAK;I'm at (@ Pos Laju Malaysia Perak) http://4sq.com/oP0uHq;;;;;;;;;;;;
Aien Nordin;I'm at Poslaju @ Taman Shamelin Perkasa (Jalan 4/91  Kuala Lumpur) http://4sq.com/oBUa6Q;;;;;;;;;;;;
Sheryl Ho Su Lynn;@1azman what's up with the pos laju ad?;;;;;;;;;;;;
Hasnizam Md Zaki;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/o6eIv7;;;;;;;;;;;;
Mahdi Mahmood;@shiinkuro amek bungkuih 2 hantar pki poslaju malaysia;;;;;;;;;;;;
Juliza Adzlizan;@AzmerMazlan I poslaju la.. Esok sampai la kot:PPP hahahaaaa;;;;;;;;;;;;
Khalil;I'm at Poslaju Sitiawan (No 5 & 6   Jln Datuk Ahmad Yunus  Sitiawan) http://4sq.com/nW1CmK;;;;;;;;;;;;
Eggsy;Nak ngepos dirik jauh2.. (@ POSLAJU National Courier) http://4sq.com/nKcwHU;;;;;;;;;;;;
Ahmad Zaki #CHAMO;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi) http://4sq.com/nOzWx9;;;;;;;;;;;;
Kay D. Bai;Ambil barang yang tak sampai semalam. Jauh ok! #nangis (@ PosLaju Batu Caves) http://4sq.com/q2pIY2;;;;;;;;;;;;
Kay D. Bai;Ambil barang yang tak sampai semalam. Jauh ok! #nangis (@ PosLaju Batu Caves) http://4sq.com/q2pIY2;;;;;;;;;;;;
Mr. Baker;I'm at Poslaju @ Taman Shamelin Perkasa (Jalan 4/91  Kuala Lumpur) http://4sq.com/nbc4Fx;;;;;;;;;;;;
Bazria's Little Girl;@NazminAbdullah semua pun ala-ala pos laju gitu.. Tak menggunakan stamp.. Sorry ;;;;;;;;;;;;
Abdul Halim;Poslaju laju (@ Pejabat Pos Besar Melaka) http://4sq.com/oIgiZS;;;;;;;;;;;;
heni;I'm at POSLAJU National Courier (1-9 Jalan 51a/227  Petaling Jaya) http://4sq.com/qkA16O ;;;;;;;;;;;;
heni;I'm at POSLAJU National Courier (1-9 Jalan 51a/227  Petaling Jaya) http://4sq.com/qkA16O ;;;;;;;;;;;;
akhyar.salleh;amek brg daa (@ Poslaju Shah Alam) http://4sq.com/okWSxL ;;;;;;;;;;;;
akhyar.salleh;amek brg daa.. (@ Poslaju Shah Alam) http://4sq.com/ofyUTu ;;;;;;;;;;;;
Helmi Razali;Thumbs up for iklan baru pos laju! Agak best la.;;;;;;;;;;;;
Khairul Ghazali;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/ocOiiW ;;;;;;;;;;;;
Idris B Ramli 9W2iRQ;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/oeoKXr ;;;;;;;;;;;;
miKi tutu;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/qW88i4 ;;;;;;;;;;;;
miKi tutu;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/qW88i4 ;;;;;;;;;;;;
Omar Mokhtar;I'm at Pos Laju (Jalan Durian  Sri Aman) http://4sq.com/npxXRi ;;;;;;;;;;;;
Omar Mokhtar;I just became the mayor of Pos Laju on @foursquare! http://4sq.com/of5fwU ;;;;;;;;;;;;
Syamsul Azmi;I'm at PosLaju Batu Caves w/ @liyanasham http://4sq.com/n4qsHe ;;;;;;;;;;;;
Syamsul Azmi;I'm at PosLaju Batu Caves w/ @liyanasham http://4sq.com/n4qsHe ;;;;;;;;;;;;
Hisham Ahmad;I'm at pejabat poslaju kuantan (A 141  Bangunan Sri Palma Jalan Haji Abdul Aziz Kuantan  Kuantan  Kuantan) http://4sq.com/rneu2G ;;;;;;;;;;;;
Hisham Ahmad;I'm at pejabat poslaju kuantan (A 141  Bangunan Sri Palma Jalan Haji Abdul Aziz Kuantan  Kuantan  Kuantan) http://4sq.com/rneu2G ;;;;;;;;;;;;
NIR;I'm at KL Sentral Poslaju Center (Kuala Lumpur) http://4sq.com/nRIk5w ;;;;;;;;;;;;
Ahmad Zaki #CHAMO;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi) http://4sq.com/ol0UYR ;;;;;;;;;;;;
Mrs Lie Tiger;I just ousted Fix F. as the mayor of PosLaju JB on @foursquare! http://4sq.com/dgnsEd ;;;;;;;;;;;;
Khairul Ghazali;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/pYNzuV ;;;;;;;;;;;;
Hasnizam Md Zaki;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/oZ1Evp ;;;;;;;;;;;;
n i n a . k i l e y;collect my stupid parcel. (@ Pos Laju Glenmarie) http://4sq.com/pecCXr ;;;;;;;;;;;;
tekkaus;I just became the mayor of Pos Laju Bachang on @foursquare! http://4sq.com/kgnly8 ;;;;;;;;;;;;
Mohd Azrul B Ab Aziz;I'm at PosLaju Batu Caves (No. 31-33  Jalan DBP 1  Dolomite Business Park  Batu Caves) http://4sq.com/qfbb19 ;;;;;;;;;;;;
Khairul Ghazali;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/qksX20 ;;;;;;;;;;;;
RaisHakim;@zameiyra ak send kt ko on leyh lagu tuh.. Pos laju.. Haha... Arap2 boleyhla.. Nnti ko tlg ajr ak eh=D;;;;;;;;;;;;
Kaer Daniel humphrey;I'm at Poslaju http://4sq.com/qvDcrQ ;;;;;;;;;;;;
tekkaus;War...so many people here. (@ Pos Laju Bachang) http://4sq.com/r6iSK0 ;;;;;;;;;;;;
MuzamerSyahrel;I'm at Pos Laju National Courier (Klang) http://4sq.com/pNxRmX ;;;;;;;;;;;;
MuzamerSyahrel;I'm at POSLAJU KLANG (Opposite KTM Klang  Kelang) http://4sq.com/pjWBYz ;;;;;;;;;;;;
Mohadil Bin Ahmad;I'm at Poslaju Sibu (bulatan kwong ann  Sibu) http://4sq.com/nquWh0 ;;;;;;;;;;;;
Khairul Ghazali;I'm at POSLAJU National Courier (Jalan Jurunilai  Glenmarie  Shah Alam) http://4sq.com/qksX20 ;;;;;;;;;;;;
mizaeman;@faraferry boleh...nnt pos laju je tlg bg alamat k?hehe..kene kemas gak nnt anak buah nak tgk dvd..*penat*;;;;;;;;;;;;
Encik Rasis;I'm at Poslaju Bdr Baru Nilai (Nilai) http://4sq.com/o4gvMq ;;;;;;;;;;;;
Fadzlly Abd Jalil™;Memain lar poslaju nih. Parcel dah hantar hari jumaat tapi tak masuk2 sistem lagi.;;;;;;;;;;;;
Alleviate Alexander;I'm at Poslaju Kuching Selatan http://4sq.com/nRF5QG ;;;;;;;;;;;;
Mohd Azrul B Ab Aziz;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) w/ 2 others [pic]: http://4sq.com/qGlv7B ;;;;;;;;;;;;
Anwar Wafi;I'm at PosLaju JB (Jalan Bakti  Ungku Mohsin  Johor Bahru) http://4sq.com/p1exrv ;;;;;;;;;;;;
Ally Chiam;I'm at Poslaju Kuching Selatan http://4sq.com/rncBzf ;;;;;;;;;;;;
Hizwan Syed;Home.. and my package still hasn't arrived yet. Poslaju is not laju at all!!! (@ Impiana Residence) http://4sq.com/pbEkZ2 ;;;;;;;;;;;;
ThylordAzrael;Cis pos laju pun aku kene bayar. Mmg rugi la;;;;;;;;;;;;
Ahmad Shazali XaLy;Amik PFF..:) (@ POSLAJU National Courier  Taman Perindustrian Selaman  Bangi) http://4sq.com/pxsCGV ;;;;;;;;;;;;
Simon Shu;I'm at Pos Laju Batu Caves (Jalan Desa Batu Caves 1/7  Batu Caves) http://4sq.com/qIbXD9 ;;;;;;;;;;;;
Lulul;Bitch them if its not here. (@ POSLAJU National Courier) http://4sq.com/oiKf8i ;;;;;;;;;;;;
Siti Sabri;@MarlizaRadzi skynet is efficient on certain area. Ada setgh area tu not enough staff n transport so jd slow. Def 2nd best after poslaju :);;;;;;;;;;;;
Mrs Lie Tiger;I just ousted Fix F. as the mayor of PosLaju JB on @foursquare! http://4sq.com/dgnsEd ;;;;;;;;;;;;
Mrs Lie Tiger;I just became the mayor of POS LAJU JOHOR BAHRU on @foursquare! http://4sq.com/lYreBz ;;;;;;;;;;;;
sharZA;bitti tutto arrived! (@ POSLAJU National Courier) http://4sq.com/qLQMlZ ;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/ncIquX ;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/ncIquX ;;;;;;;;;;;;
Kucing Man;Housing bb sampai :D (@ Pejabat Poslaju Seremban) http://4sq.com/qdesZB ;;;;;;;;;;;;
Shaofie;@annamohamad klu order ngn aku skrg  dlm dua ari dpt la by poslaju. Ala  mcm ko bli shawl la. Hahah.;;;;;;;;;;;;
Aizat Azizan;Budak2 bwk moto elok2 ujan ni (@ Poslaju Shah Alam) http://4sq.com/oUgOk6 ;;;;;;;;;;;;
Aizat Azizan;Budak2 bwk moto elok2 ujan ni (@ Poslaju Shah Alam) http://4sq.com/oUgOk6 ;;;;;;;;;;;;
kerel;I'm at Pos Laju Notional Courier (George Town) http://4sq.com/nobtWG ;;;;;;;;;;;;
kerel;I'm at Pos Laju Notional Courier (George Town) http://4sq.com/nobtWG ;;;;;;;;;;;;
Norsham H. Samsudin;Poslaju :) RT @mistahasnul: @shamtwits @rastam @esyanora @finas88 janji tetap janji! Mana satay aku? http://myloc.me/mMiEB ;;;;;;;;;;;;
Sophy Sufian;Ambil brg Solehin (@ Poslaju Bangi) http://4sq.com/nmv4dn ;;;;;;;;;;;;
Sophy Sufian;Ambil brg Solehin (@ Poslaju Bangi) http://4sq.com/nmv4dn ;;;;;;;;;;;;
Jo;3 parcels (@ POSLAJU National Courier) http://4sq.com/mWQBaH ;;;;;;;;;;;;
Jo;3 parcels (@ POSLAJU National Courier) http://4sq.com/mWQBaH ;;;;;;;;;;;;
Fadzlly Abd Jalil™;@azneelizzuan jc treble  2 star  last season n this season telah selamat di tangan abg poslaju. tggu sampai umah jer kehkeh.;;;;;;;;;;;;
Fadzlly Abd Jalil™;@azneelizzuan jc treble  2 star  last season n this season telah selamat di tangan abg poslaju. tggu sampai umah jer kehkeh.;;;;;;;;;;;;
ChungBoon Low;HSBC punya pasal... (@ Pos Laju Batu Cave) [pic]: http://4sq.com/o1Iv6i ;;;;;;;;;;;;
Mazlan;I'm at POSLAJU National Courier (Jalan Tun Sambathan  Kuala Lumpur) http://4sq.com/pO6RqG ;;;;;;;;;;;;
alya najihah;@AzadAzizi23 poslaju cuti :p;;;;;;;;;;;;
internetblogger;I'm at Poslaju @ Taman Shamelin Perkasa (Jalan 4/91  Kuala Lumpur) http://4sq.com/qU8b5E ;;;;;;;;;;;;
DD;I'm at PosLaju Batu Caves (No. 31-33  Jalan DBP 1  Dolomite Business Park  Batu Caves) http://4sq.com/qGsa9w ;;;;;;;;;;;;
mardhiah;I'm at Pos Laju Bachang (Melaka) http://4sq.com/nXj45N ;;;;;;;;;;;;
gengsurau;Alhamdulillah Document2 smpai dgn slamat (@ Pos Laju Kuantan) http://4sq.com/qO3srz ;;;;;;;;;;;;
adelina widya;Ngantuk sekali.. Cuaca mendung habis hujan dgn angin kencang.. Sayang poslaju blm dateng.. Hoaehhmm *yawn http://myloc.me/n14e6 ;;;;;;;;;;;;
Hizwan Syed;Had to pick up my package cos of inefficiency of the local poslaju!! (@ Poslaju Bdr Baru Nilai) http://4sq.com/pUYNJk ;;;;;;;;;;;;
Mrs Lie Tiger;Berdepan ngan PosLaju (@ Syarikat Kilang Gula Tanah Melayu) http://4sq.com/nx9JDm ;;;;;;;;;;;;
Nor Azlina Zakaria;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi) http://4sq.com/mSa1ET ;;;;;;;;;;;;
Hizwan Syed;Had to pick up my package cos of inefficiency of the local poslaju!! (@ Poslaju Bdr Baru Nilai) http://4sq.com/pUYNJk ;;;;;;;;;;;;
Christopher Ng;@kiewyeepei Pos laju? Haha. When you come Penang  I bring you go eat. : );;;;;;;;;;;;
Christopher Ng;@kiewyeepei Pos laju? Haha. When you come Penang  I bring you go eat. : );;;;;;;;;;;;
Louisa Marie Rayner;parcel @ package from usa. (@ Poslaju Petaling Jaya) http://4sq.com/oIcWfd ;;;;;;;;;;;;
Mumtaz Jihan;I just ousted Zul F. as the mayor of Poslaju Kangar on @foursquare! http://4sq.com/dFXJGh ;;;;;;;;;;;;
Razlan Radzuan;oh..1st time aku dgr n aku tau yg Pos Laju ada lahu..hahaha..sgt lwk..;;;;;;;;;;;;
hani hunny;kt pejabat pos laa ;;;;;;;;;;;;
Zulfaqar Omar;I'm at Poslaju Sitiawan (No 5 & 6   Jln Datuk Ahmad Yunus  Sitiawan) http://4sq.com/n1YJxX ;;;;;;;;;;;;
AS;Kemo kemo kemon!! (@ POSLAJU National Courier  Taman Perindustrian Selaman  Bangi) http://4sq.com/p8uRE5 ;;;;;;;;;;;;
Nik;I'm at POSLAJU National Courier http://4sq.com/p5GVg0 ;;;;;;;;;;;;
Jo;I'm at POSLAJU National Courier (Tamam Shamelin  Kuala Lumpur) http://4sq.com/n0xOZh ;;;;;;;;;;;;
Syafique Idzham™;@hemih1 buy now? nak kene pos laju ke? haha. dah lunch?;;;;;;;;;;;;
LéMI;Pos borang loan mara jup. (@ Poslaju Kulim) http://4sq.com/ok5mxo ;;;;;;;;;;;;
nuarkheng;I just checked in at Poslaju Larkin http://ffd.bz/olZBPP  on @footfeedapp;;;;;;;;;;;;
DD;I'm at PosLaju Batu Caves (No. 31-33  Jalan DBP 1  Dolomite Business Park  Batu Caves) http://4sq.com/qh3n9c ;;;;;;;;;;;;
Nor Azlina Zakaria;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi) http://4sq.com/oqLsqf ;;;;;;;;;;;;
Nor Azlina Zakaria;I'm at POSLAJU National Courier  Taman Perindustrian Selaman  Bangi (Bandar Baru Bangi) http://4sq.com/oqLsqf ;;;;;;;;;;;;
afiela;Mun kredit card...owner jak leh ambik....igt ya kengkawan! ;;;;;;;;;;;;
S | N;Poslaju (@ Pejabat Pos Jalan Stadium) http://4sq.com/nNN9CO ;;;;;;;;;;;;
NUR SYAZWIN M RUSLAN;Damn!! Lagu POSLAJU ni melekat lak kat kepala hotak aku..130022LAJU! Adoi~ http://myloc.me/nfAy7 ;;;;;;;;;;;;
Ani Hussain;Pick up my parcel.. (@ POSLAJU National Courier  Taman Perindustrian Selaman  Bangi w/ 2 others) [pic]: http://4sq.com/rl91us ;;;;;;;;;;;;
mardhiah;I just ousted @tekkaus as the mayor of Pos Laju Bachang on @foursquare! http://4sq.com/kgnly8 ;;;;;;;;;;;;
mardhiah;I'm at Pos Laju Bachang (Melaka) http://4sq.com/qzvFXz ;;;;;;;;;;;;
Sunny Seak;I'm at POSLAJU National Courier (Tamam Shamelin  Kuala Lumpur) http://4sq.com/uBNfxU ;;;;;;;;;;;;
junhao9797;I'm at PosLaju JB (Jalan Bakti  Ungku Mohsin  Johor Bahru) http://4sq.com/u48Fmb ;;;;;;;;;;;;
D-Twice Abdullah;Pos brg sket. (@ Poslaju Centre) http://4sq.com/rZx4SH ;;;;;;;;;;;;
fad ismail;Sampai je ktn terus ada kerja (@ Pos Laju Kuantan) http://4sq.com/vcoaTq ;;;;;;;;;;;;
Jaja azmi;Yeah! Berjaya samapi! (@ Pos Laju Hq Shamelin) http://4sq.com/rVvtJ7 ;;;;;;;;;;;;
Mohd Affenddy;Skang Tembak (@ Poslaju National Courier) http://4sq.com/vhPM6L ;;;;;;;;;;;;
Firdaus Husain;Cepat !! Bagus (@ Pos Laju Kuantan) http://4sq.com/rYjTuH ;;;;;;;;;;;;
Muhammad Shahrir;Ambil barang la... (@ POSLAJU National Courier) http://4sq.com/uQ4WzZ ;;;;;;;;;;;;
Dani da Shrekz;This. (@ Poslaju Kangar) http://4sq.com/sYgsyv ;;;;;;;;;;;;
internetblogger;I'm at Poslaju @ Taman Shamelin Perkasa (Jalan 4/91  Kuala Lumpur) http://4sq.com/s1Jcpj ;;;;;;;;;;;;
Rizal Sahimy;1300-22-LAJUUUUU.. pernah dengar tak iklan Poslaju? comel plak bila dengar.. (@ HELPDESK ICT PMB) http://4sq.com/uQ8SU9 ;;;;;;;;;;;;
Nur Fazeera;@alyasyazana t aku pos laju keh3;;;;;;;;;;;;
NurDianaHussin;collect my Kuching Cat ;;;;;;;;;;;;
Isaac Hii;I'm at Pos Laju BDC http://4sq.com/sOzrMY ;;;;;;;;;;;;
fadhilla samsudin;Settle with pos laju. Then nak buat kat sini sorang2? -.- (@ JUSCO w/ 3 others) http://4sq.com/rIAS17 ;;;;;;;;;;;;
D.Roger Shah.;I'm at POSLAJU National Courier (1-9 Jalan 51a/227  Petaling Jaya) http://4sq.com/s2ekeN ;;;;;;;;;;;;
Tommy Loiliver;@af_5th @radinadelen pos laju. Sangap ni. Haha;;;;;;;;;;;;
Tommy Loiliver;@af_5th @radinadelen pos laju. Sangap ni. Haha;;;;;;;;;;;;
Aliyan Mahzuz;@AinZin @jundiana @shairasabri pos laju plz.... :);;;;;;;;;;;;
Aliyan Mahzuz;@AinZin @jundiana @shairasabri pos laju plz.... :);;;;;;;;;;;;
Farhan Razak;@fadzleenrasidi nk boleh   tp bg alamat nk pos laju;;;;;;;;;;;;
PU ssycat Doll;@NazmiVDW nanti i post.PosLaju lan ad.1-300-88-LAJU... ^_^;;;;;;;;;;;;
Akmal Tahar;@asyrafarysa7 haha camne ko nk bg ak? Pos laju haha.. xde ar mmg teringin tp family x bg bela haha..;;;;;;;;;;;;
Akmal Tahar;@asyrafarysa7 haha camne ko nk bg ak? Pos laju haha.. xde ar mmg teringin tp family x bg bela haha..;;;;;;;;;;;;
Magdelina Dahalan;Amek twtfest shirt! @wawalin @mimi1702 (@ PosLaju Batu Caves) http://4sq.com/rpGCHX ;;;;;;;;;;;;
Magdelina Dahalan;Amek twtfest shirt! @wawalin @mimi1702 (@ PosLaju Batu Caves) http://4sq.com/rpGCHX ;;;;;;;;;;;;
Erwin Tang #CryptoTang;@Dmazst Pos Laju jelar. Budget tak cukup;;;;;;;;;;;;
Erwin Tang #CryptoTang;@Dmazst Pos Laju jelar. Budget tak cukup;;;;;;;;;;;;
amirulhakim;Pos laju!!! RT @nrzzti: @amirulhak1m ouhhh mcm mn ek nk bg http://myloc.me/nsQFN ;;;;;;;;;;;;
